date,mid_price,ask_price,bid_price
2024-06-03 01:18:00,156.104,156.104,156.104
2024-06-03 01:20:00,156.128,156.128,156.128
2024-06-03 01:21:00,156.128,156.128,156.128
2024-06-03 01:23:00,156.128,156.128,156.128
2024-06-03 01:24:00,156.128,156.128,156.128
2024-06-03 01:25:00,156.152,156.152,156.152
2024-06-03 01:27:00,156.152,156.152,156.152
2024-06-03 01:28:00,156.152,156.152,156.152
2024-06-03 01:30:00,156.152,156.152,156.152
2024-06-03 01:31:00,156.128,156.128,156.128
2024-06-03 01:33:00,156.128,156.128,156.128
2024-06-03 01:34:00,156.128,156.128,156.128
2024-06-03 01:36:00,156.079,156.079,156.079
2024-06-03 01:37:00,156.104,156.104,156.104
2024-06-03 01:38:00,156.128,156.128,156.128
2024-06-03 01:40:00,156.152,156.152,156.152
2024-06-03 01:41:00,156.128,156.128,156.128
2024-06-03 01:43:00,156.128,156.128,156.128
2024-06-03 01:44:00,156.128,156.128,156.128
2024-06-03 01:46:00,156.104,156.104,156.104
2024-06-03 01:47:00,156.104,156.104,156.104
2024-06-03 01:49:00,156.104,156.104,156.104
2024-06-03 01:50:00,156.104,156.104,156.104
2024-06-03 01:52:00,156.104,156.104,156.104
2024-06-03 01:53:00,156.104,156.104,156.104
2024-06-03 01:54:00,156.104,156.104,156.104
2024-06-03 01:56:00,156.104,156.104,156.104
2024-06-03 01:57:00,156.079,156.079,156.079
2024-06-03 01:59:00,156.079,156.079,156.079
2024-06-03 02:00:00,156.079,156.079,156.079
2024-06-03 02:02:00,156.079,156.079,156.079
2024-06-03 02:03:00,156.079,156.079,156.079
2024-06-03 02:05:00,156.079,156.079,156.079
2024-06-03 02:06:00,156.079,156.079,156.079
2024-06-03 02:08:00,156.079,156.079,156.079
2024-06-03 02:09:00,156.079,156.079,156.079
2024-06-03 02:10:00,156.079,156.079,156.079
2024-06-03 02:12:00,156.079,156.079,156.079
2024-06-03 02:13:00,156.055,156.055,156.055
2024-06-03 02:15:00,156.055,156.055,156.055
2024-06-03 02:16:00,156.055,156.055,156.055
2024-06-03 02:18:00,156.055,156.055,156.055
2024-06-03 02:19:00,156.055,156.055,156.055
2024-06-03 02:21:00,156.055,156.055,156.055
2024-06-03 02:22:00,156.055,156.055,156.055
2024-06-03 02:23:00,156.079,156.079,156.079
2024-06-03 02:25:00,156.079,156.079,156.079
