date,mid_price,ask_price,bid_price
2024-04-07 09:33:00,1.3614,1.3614,1.3614
2024-04-07 09:35:00,1.3614,1.3614,1.3614
2024-04-07 09:36:00,1.36141,1.36141,1.36141
2024-04-07 09:38:00,1.3614,1.3614,1.3614
2024-04-07 09:39:00,1.36141,1.36141,1.36141
2024-04-07 09:40:00,1.36153,1.36153,1.36153
2024-04-07 09:42:00,1.36154,1.36154,1.36154
2024-04-07 09:43:00,1.36158,1.36158,1.36158
2024-04-07 09:45:00,1.36143,1.36143,1.36143
2024-04-07 09:46:00,1.36149,1.36149,1.36149
2024-04-07 09:48:00,1.36158,1.36158,1.36158
2024-04-07 09:49:00,1.36156,1.36156,1.36156
2024-04-07 09:51:00,1.36167,1.36167,1.36167
2024-04-07 09:52:00,1.36145,1.36145,1.36145
2024-04-07 09:53:00,1.36156,1.36156,1.36156
2024-04-07 09:55:00,1.36141,1.36141,1.36141
2024-04-07 09:56:00,1.3614,1.3614,1.3614
2024-04-07 09:58:00,1.36117,1.36117,1.36117
2024-04-07 09:59:00,1.3611,1.3611,1.3611
2024-04-07 10:01:00,1.36106,1.36106,1.36106
2024-04-07 10:02:00,1.36119,1.36119,1.36119
2024-04-07 10:04:00,1.36119,1.36119,1.36119
2024-04-07 10:05:00,1.36103,1.36103,1.36103
2024-04-07 10:07:00,1.36095,1.36095,1.36095
2024-04-07 10:08:00,1.36101,1.36101,1.36101
2024-04-07 10:09:00,1.3609,1.3609,1.3609
2024-04-07 10:11:00,1.36078,1.36078,1.36078
2024-04-07 10:12:00,1.36086,1.36086,1.36086
2024-04-07 10:14:00,1.36075,1.36075,1.36075
2024-04-07 10:15:00,1.36086,1.36086,1.36086
2024-04-07 10:17:00,1.36067,1.36067,1.36067
2024-04-07 10:18:00,1.36082,1.36082,1.36082
2024-04-07 10:20:00,1.3609,1.3609,1.3609
2024-04-07 10:21:00,1.36075,1.36075,1.36075
2024-04-07 10:23:00,1.36067,1.36067,1.36067
2024-04-07 10:24:00,1.36075,1.36075,1.36075
2024-04-07 10:25:00,1.36077,1.36077,1.36077
2024-04-07 10:27:00,1.3608,1.3608,1.3608
2024-04-07 10:28:00,1.36075,1.36075,1.36075
2024-04-07 10:30:00,1.36054,1.36054,1.36054
2024-04-07 10:31:00,1.36056,1.36056,1.36056
2024-04-07 10:33:00,1.36058,1.36058,1.36058
2024-04-07 10:34:00,1.36038,1.36038,1.36038
2024-04-07 10:36:00,1.36045,1.36045,1.36045
2024-04-07 10:37:00,1.36045,1.36045,1.36045
2024-04-07 10:38:00,1.36041,1.36041,1.36041
2024-04-07 10:40:00,1.36021,1.36021,1.36021
2024-04-07 10:41:00,1.36023,1.36023,1.36023
2024-04-07 10:43:00,1.36029,1.36029,1.36029
2024-04-07 10:44:00,1.36023,1.36023,1.36023
2024-04-07 10:46:00,1.36023,1.36023,1.36023
2024-04-07 10:47:00,1.36029,1.36029,1.36029
2024-04-07 10:49:00,1.36025,1.36025,1.36025
2024-04-07 10:50:00,1.36012,1.36012,1.36012
2024-04-07 10:52:00,1.36019,1.36019,1.36019
